ID,Gender,Race,Age_at_Release,PUMA,Gang,SupervisionRiskScoreFirst,NumSupervisionLevelFirst,Edu,Dependents,PrisonOffense,PrisonYears,NumPriArrFelon,NumPriArrMisd,NumPriArrViol,NumPriArrProp,NumPriArrDrug,NumPriArrPPVch,PriArrDVch,PriArrGunch,NumPriConvFelon,NumPriConvMisd,PriConViol,NumPriConProp,NumPriConDrug,PriConPPVch,PriConDomVch,PriConvGunch,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Y1Crim
261,0,1,45,17,999,5,999,2,0,Property,48,10,5,0,5,0,5,0,0,3,2,0,3,0,1,0,0,0,0,0,0,0,0
262,0,0,30,12,999,9,9,2,0,999,24,7,5,2,0,3,4,0,0,2,1,0,0,2,1,0,0,0,0,1,1,0,0
264,1,1,50,9,0,6,4,1,0,Property,36,10,6,0,5,1,5,0,0,3,4,0,3,0,1,0,0,1,0,0,0,0,1
265,1,1,50,25,0,3,9,3,0,Violent/Non-Sex,48,10,6,3,5,1,4,0,0,3,4,1,3,0,1,0,0,0,0,1,1,1,0
266,1,0,45,19,0,6,1,3,3,Violent/Non-Sex,48,5,6,1,2,2,2,0,0,3,3,1,1,0,0,0,0,0,0,1,0,1,0
267,1,1,50,25,1,2,1,2,2,Property,12,10,5,0,5,2,5,0,0,3,4,0,3,1,1,0,0,0,0,1,0,0,0
268,1,1,35,6,0,9,1,3,0,Violent/Non-Sex,48,3,0,1,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1
269,1,0,50,25,0,5,9,2,1,Property,24,8,6,0,5,1,3,0,0,2,4,0,3,0,1,0,0,0,0,1,0,1,0
271,1,0,40,14,0,3,1,3,0,Drug,12,10,6,0,4,4,5,0,1,3,3,0,3,2,1,0,1,0,0,1,1,0,0
273,1,1,30,5,1,9,9,2,2,Drug,36,7,6,0,1,5,5,0,1,3,3,0,1,2,1,0,0,0,0,1,0,0,0
274,1,1,30,4,0,7,4,2,2,999,24,6,6,1,2,5,3,0,0,1,2,0,1,2,1,0,0,0,1,1,1,0,0
276,1,0,30,22,0,6,9,2,1,Violent/Sex,36,4,3,1,0,0,2,0,0,2,3,1,1,0,0,0,0,0,1,1,0,1,0
277,1,1,30,4,0,9,9,3,1,Property,36,8,2,1,2,1,5,1,0,2,2,1,3,0,0,1,0,0,1,0,1,1,0
280,1,1,50,4,0,3,1,2,0,Property,24,10,6,0,5,2,4,0,0,3,3,0,3,0,1,0,0,0,0,0,1,0,0
281,1,1,45,19,0,4,1,1,3,Drug,24,10,6,1,4,1,5,0,0,3,4,0,3,1,1,0,0,0,1,1,1,0,0
283,1,0,50,20,0,7,999,2,2,Property,48,10,6,1,5,2,5,0,0,3,4,1,3,1,1,0,0,0,0,1,0,0,1
284,0,0,30,16,999,9,9,3,0,Other,24,5,3,1,0,2,5,0,0,3,2,0,0,2,1,0,0,1,0,1,1,0,0
285,1,0,35,1,1,9,9,3,1,Property,24,10,5,0,3,2,5,1,1,3,2,0,2,1,1,1,0,0,1,1,1,1,1
287,1,1,50,6,0,3,1,1,3,Property,48,3,6,2,0,0,4,1,0,3,4,1,0,0,1,1,0,0,0,0,1,1,0
289,1,0,30,24,1,8,4,2,1,Other,24,6,3,1,1,0,4,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
290,1,1,50,23,0,2,1,2,0,Property,12,10,6,3,5,5,5,0,0,3,4,1,3,1,0,0,0,0,1,0,0,1,0
292,1,0,40,17,0,9,1,3,1,Property,24,10,6,1,5,1,5,0,0,3,4,1,3,0,1,0,0,0,1,1,1,0,0
293,1,0,35,17,1,1,1,3,3,Property,36,5,5,1,5,0,1,0,0,2,1,0,3,0,0,1,0,1,0,1,1,0,1
294,1,1,35,6,1,8,1,3,1,Other,12,10,6,3,2,3,5,1,1,3,4,1,0,0,1,0,1,0,0,1,0,0,0
296,1,0,35,11,1,9,9,2,0,Drug,12,10,5,1,5,3,5,0,0,3,4,0,3,2,1,0,0,0,0,1,1,0,1
297,1,0,50,16,0,10,9,2,2,Other,24,10,5,0,5,0,5,0,1,3,2,0,3,0,1,0,1,0,0,1,0,0,1
298,1,0,45,12,1,4,999,2,2,Drug,12,10,6,3,3,3,4,0,1,2,4,1,1,2,1,0,1,0,0,1,0,0,0
299,1,1,30,4,1,5,1,2,3,Drug,12,9,6,3,1,4,5,1,0,2,4,1,1,2,0,1,0,0,0,1,1,0,0
302,1,1,45,16,0,4,1,1,3,Property,12,10,6,0,5,4,5,0,0,3,4,0,3,1,1,0,0,0,0,1,0,0,1
303,1,1,45,3,0,7,4,2,0,999,24,10,6,2,2,5,3,0,0,3,1,1,1,2,1,0,0,0,0,1,1,0,0
304,1,0,45,12,0,10,1,2,0,Violent/Non-Sex,24,10,1,1,5,0,5,0,0,3,1,1,3,0,1,0,0,1,0,1,1,1,1
305,1,1,50,2,0,9,4,1,0,Property,24,10,6,0,5,0,5,0,1,3,4,0,3,0,1,0,0,0,0,1,0,0,1
306,1,1,35,14,0,8,4,2,1,Property,24,10,6,3,5,1,5,0,1,3,4,1,3,0,1,0,0,0,0,1,0,1,0
310,1,0,50,12,0,6,1,2,1,Property,36,10,6,0,5,1,5,0,0,3,3,0,3,1,1,0,0,1,0,1,1,1,0
311,1,0,45,2,0,10,9,2,0,Drug,36,10,6,2,5,3,5,0,0,3,4,0,3,2,1,0,0,0,1,0,1,0,0
314,1,1,35,14,0,7,999,2,0,Property,36,10,6,2,5,1,5,1,0,3,4,1,3,1,1,1,0,0,0,1,1,0,1
316,1,1,35,6,0,6,4,3,3,Property,24,10,6,2,5,0,4,0,1,1,4,0,3,0,1,0,0,0,0,0,0,0,0
317,1,0,30,6,0,5,1,2,3,Other,12,6,6,1,3,3,2,0,1,2,1,0,1,2,0,0,1,0,0,1,1,0,1
319,1,0,40,17,1,8,9,2,1,Violent/Non-Sex,48,10,4,2,5,1,5,0,0,3,2,1,3,0,1,0,0,1,0,0,1,1,0
320,1,0,35,15,1,10,1,1,0,Other,24,10,6,3,2,5,5,0,1,3,4,1,1,2,1,0,1,1,0,1,1,0,0
322,1,0,45,17,0,3,1,3,0,Property,12,9,6,0,4,4,5,0,0,3,4,0,3,2,1,0,0,0,1,1,1,1,1
323,1,0,30,17,0,10,9,3,3,Property,24,9,6,3,5,1,5,1,0,3,1,1,2,0,1,0,0,0,1,1,0,1,0
324,1,0,45,17,0,7,4,2,2,Violent/Non-Sex,36,7,4,1,2,5,5,0,1,3,4,0,2,2,1,0,0,0,0,1,1,1,0
325,1,1,35,2,0,6,9,3,0,999,48,7,1,2,1,2,2,0,0,2,0,1,0,1,0,0,1,0,0,1,1,1,1
326,0,0,45,17,999,6,4,2,0,Drug,24,10,2,0,2,5,3,0,1,1,3,0,0,2,0,0,0,0,0,1,0,0,0
328,1,0,30,16,0,7,4,3,3,Violent/Non-Sex,48,6,5,2,1,1,3,0,1,2,4,1,0,1,1,0,1,0,0,1,1,1,1
329,1,0,45,17,0,5,999,3,1,Drug,36,10,5,0,5,2,5,0,1,3,4,1,3,2,1,0,1,1,0,0,0,0,0
331,1,1,35,11,0,10,9,2,1,Property,24,5,5,0,5,0,3,0,0,2,1,0,3,0,0,0,0,1,0,0,0,0,0
333,1,0,50,4,0,9,1,2,3,Other,24,10,6,3,4,4,5,0,0,3,2,0,3,2,0,0,0,0,0,1,1,0,0
334,1,0,35,17,0,3,1,1,0,Drug,12,5,4,0,2,4,2,0,0,3,3,0,2,2,0,0,0,0,0,1,0,0,0
335,1,0,50,12,0,7,4,2,2,Drug,48,10,6,2,4,3,4,0,1,3,2,1,2,1,1,0,0,0,0,1,1,0,0
336,1,0,40,17,0,5,1,2,3,999,24,5,6,0,0,5,3,0,0,2,1,0,0,2,1,0,0,0,0,1,0,0,1
337,1,0,25,9,0,8,1,2,1,Property,24,4,2,0,3,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0
338,0,0,45,17,999,9,9,3,0,Property,24,10,6,1,5,1,5,0,0,3,2,1,3,1,1,0,0,0,0,1,1,1,0
339,0,0,35,17,999,5,999,2,3,Property,12,10,6,3,5,1,5,1,0,3,4,1,3,1,1,0,0,0,1,0,1,0,0
340,1,1,30,8,1,5,9,3,2,Violent/Non-Sex,24,4,6,1,4,0,5,1,0,2,2,0,3,0,0,1,0,0,0,1,1,0,0
342,1,0,45,17,0,3,999,3,0,Drug,12,5,6,0,0,4,5,0,0,3,4,0,0,2,1,0,0,0,0,1,0,0,0
343,1,0,35,17,0,9,9,1,1,Property,36,10,3,0,5,5,3,0,0,1,2,0,2,2,1,0,0,0,0,1,1,0,0
344,1,1,40,5,0,4,1,2,2,Other,12,7,6,3,2,1,3,1,1,1,4,1,1,0,0,0,0,0,1,0,1,0,0
345,1,1,50,5,0,4,999,3,3,Drug,12,4,3,0,3,2,3,0,0,1,3,0,2,2,1,0,0,0,0,1,0,0,0
346,1,0,35,16,0,5,999,2,0,Other,24,4,6,2,0,1,3,1,0,2,4,1,0,2,1,1,0,0,0,1,0,1,1
347,1,0,40,16,0,3,999,3,0,Drug,24,8,6,0,2,2,5,0,0,2,4,0,3,1,0,0,0,0,0,1,1,0,0
349,1,0,30,2,0,6,1,3,0,Property,12,6,3,0,2,4,4,0,1,1,2,0,2,2,1,0,1,0,1,1,0,0,1
351,1,0,30,17,0,7,4,2,1,Drug,48,7,6,2,5,3,5,1,0,3,4,1,3,2,1,0,0,0,0,1,0,0,0
352,1,0,50,11,0,4,1,2,3,Other,24,10,6,1,3,5,2,0,0,3,4,1,1,1,1,0,0,0,0,1,1,0,0
354,1,1,35,16,0,4,1,3,3,Violent/Non-Sex,12,5,6,2,1,2,4,0,1,0,4,1,3,0,1,0,1,1,1,1,1,0,1
355,1,0,50,5,0,10,9,1,2,999,36,10,1,0,5,1,5,0,0,3,0,0,3,0,0,0,0,1,0,1,1,0,1
358,1,0,45,17,0,5,9,2,0,Property,36,5,6,0,1,3,5,0,0,3,4,0,1,1,1,0,0,0,1,1,1,1,0
359,1,0,45,20,0,5,1,2,2,999,24,10,6,1,5,2,5,0,0,3,2,1,3,0,1,1,0,0,0,1,1,1,0
360,0,0,40,13,999,10,9,1,2,999,12,10,6,0,5,2,4,0,0,3,1,0,3,2,1,0,0,0,1,1,1,0,0
361,1,0,35,17,0,8,9,2,2,Other,36,8,3,0,0,4,5,0,1,2,2,0,0,2,1,0,1,1,0,0,0,0,0
366,1,0,35,17,0,7,1,1,0,Drug,12,5,5,0,5,2,1,0,0,1,4,0,3,1,0,0,0,0,0,1,0,0,1
367,1,1,30,20,0,6,4,3,1,Other,12,4,2,0,2,2,1,0,1,2,2,0,2,1,1,0,1,0,0,1,0,0,1
368,0,0,45,20,999,8,9,3,3,999,12,10,3,1,5,2,4,0,0,3,3,0,3,2,1,0,0,0,0,1,1,1,0
370,1,1,50,20,0,5,999,1,2,Drug,12,10,6,3,1,5,2,0,0,3,4,1,1,2,1,0,0,0,0,1,0,0,0
375,1,1,40,20,0,9,1,2,1,Property,24,10,3,1,5,3,1,0,1,3,3,0,3,1,0,0,1,0,0,1,1,0,1
376,0,1,45,21,999,2,1,2,2,Property,12,9,0,0,5,0,0,0,0,2,2,0,3,0,1,0,0,0,1,0,0,0,0
377,1,1,45,21,0,2,1,2,3,Other,12,10,6,3,3,0,0,1,1,3,4,1,1,0,0,0,1,0,0,1,0,0,0
378,1,0,35,24,0,8,4,3,0,Property,12,5,1,0,5,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
379,1,1,35,1,0,3,9,2,3,Drug,12,6,1,1,1,3,2,0,0,3,0,0,0,2,0,0,0,0,0,1,0,1,0
381,1,1,40,21,0,999,999,2,1,Other,24,5,1,2,0,3,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,1
382,1,1,30,20,0,999,9,3,1,Violent/Non-Sex,36,5,6,3,4,1,2,0,0,3,4,1,1,1,0,1,0,0,0,0,0,0,0
383,0,0,35,12,999,8,4,3,0,Drug,36,8,5,1,0,5,3,0,0,3,3,1,0,2,1,0,0,0,0,1,0,0,0
384,1,1,45,6,1,10,9,3,3,Property,48,10,6,2,5,2,4,1,0,3,4,1,3,1,1,0,0,0,0,1,1,0,0
385,1,1,35,1,1,10,9,3,3,Drug,48,10,6,3,1,5,3,1,1,3,4,1,1,2,1,0,0,0,0,1,1,0,0
388,1,0,30,7,0,4,1,3,0,Drug,12,6,6,1,3,5,2,0,0,2,4,0,2,2,0,0,0,0,0,0,1,0,1
389,1,0,40,22,0,4,1,3,1,999,12,9,6,2,5,0,5,0,0,3,4,1,3,1,1,0,0,0,0,0,0,1,0
391,1,1,35,21,0,3,1,3,3,Drug,12,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
392,1,1,30,21,0,5,1,3,0,Property,12,4,6,1,4,1,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0
393,1,0,45,17,0,4,1,1,1,Drug,24,8,5,0,4,3,4,0,0,3,3,0,3,2,0,0,0,0,1,1,1,0,1
394,1,1,30,20,0,10,9,3,0,Property,36,3,0,1,2,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
395,1,1,35,21,0,3,4,2,0,Other,12,8,6,2,1,5,5,0,1,0,3,1,0,2,1,0,1,0,0,1,0,0,0
396,0,1,35,22,999,9,9,3,3,Property,24,10,1,0,5,0,4,0,0,3,1,0,3,0,1,0,0,0,1,1,1,0,0
397,1,0,50,1,0,3,1,2,1,Drug,12,10,6,0,5,4,5,0,0,2,4,0,0,2,1,0,0,0,0,1,0,0,0
398,1,0,30,7,0,5,1,3,1,999,12,10,5,2,5,1,1,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,1
399,1,1,30,20,1,9,9,3,1,Violent/Non-Sex,48,8,5,1,5,0,5,0,1,2,4,1,3,0,1,1,1,0,0,0,0,1,1
401,1,0,40,12,0,9,9,2,0,Drug,12,10,6,1,5,4,5,1,0,3,4,0,3,2,1,0,0,1,0,1,0,0,0
403,1,1,45,11,0,8,4,1,2,Property,12,10,4,1,5,2,2,0,0,3,2,0,3,0,0,0,0,0,0,0,1,0,0
404,1,1,35,11,0,5,1,1,3,Violent/Non-Sex,48,8,2,1,2,5,0,0,1,2,3,1,2,2,0,0,0,0,0,0,0,0,0
405,0,0,40,17,999,6,9,1,0,Violent/Non-Sex,48,5,5,3,1,0,0,1,0,1,3,1,0,0,0,1,0,0,0,1,0,1,0
407,0,0,40,21,999,3,9,3,3,Property,12,7,6,1,5,0,4,0,0,2,4,1,3,0,1,0,0,0,0,0,0,0,0
408,1,1,50,22,0,3,999,1,1,Property,24,9,6,1,4,1,4,0,1,3,4,1,3,1,0,0,1,0,0,1,1,0,0
409,1,1,35,20,0,7,999,3,2,Violent/Non-Sex,12,6,6,3,5,5,4,0,0,3,4,0,3,2,1,1,0,0,0,1,0,0,0
412,1,0,40,20,0,3,1,3,3,Drug,12,9,6,2,0,4,2,0,0,2,2,1,0,2,0,0,0,0,0,1,1,0,0
413,1,1,50,1,0,3,1,3,0,Other,24,4,3,1,0,4,2,0,1,0,2,0,1,2,1,0,1,0,0,1,1,0,0
414,1,0,40,14,1,1,9,3,0,Property,36,10,2,0,5,2,3,0,0,3,0,0,3,1,1,0,0,0,1,1,1,0,1
416,1,0,35,14,0,4,1,2,0,999,24,10,6,0,3,5,5,0,0,1,3,0,0,2,1,0,0,1,0,1,1,0,1
417,0,0,50,22,999,8,1,2,0,Violent/Non-Sex,48,10,6,2,5,0,4,0,0,3,4,1,3,0,1,0,0,0,0,1,0,0,0
418,1,1,45,14,0,5,999,2,3,999,24,10,6,3,2,5,3,0,1,3,3,1,2,2,0,0,0,1,1,1,1,0,0
419,1,1,30,22,1,8,4,2,3,Drug,48,8,3,1,0,5,5,0,0,3,3,0,0,2,1,0,0,1,0,1,1,0,0
421,1,1,50,22,0,3,1,2,3,Violent/Non-Sex,48,10,6,3,5,0,4,0,0,2,4,1,0,0,1,0,0,0,0,1,0,1,0
422,1,1,35,14,1,9,9,2,2,Violent/Non-Sex,36,10,6,3,5,0,5,0,1,3,4,0,3,0,1,0,1,1,0,1,1,0,1
423,1,0,50,17,0,3,1,3,0,Drug,36,10,5,1,1,5,5,0,0,3,4,0,0,2,1,0,0,0,1,1,1,0,0
424,1,0,50,6,0,8,1,1,0,Property,36,10,6,2,5,1,5,0,0,3,4,0,3,0,1,0,0,0,0,1,1,1,1
425,1,0,50,8,0,2,1,2,3,Other,12,6,6,0,1,0,4,0,0,3,4,0,1,0,1,0,0,0,1,1,0,0,0
426,1,0,45,23,0,7,4,2,0,Property,36,8,4,0,5,0,5,0,0,3,1,0,3,0,1,0,0,0,1,0,1,1,0
428,1,1,35,21,0,5,1,3,1,Drug,24,5,6,2,1,4,3,1,0,1,4,1,1,2,0,1,0,0,0,1,0,0,0
429,1,0,40,17,0,5,1,2,0,Property,48,10,4,1,5,1,5,0,0,1,2,0,2,0,1,0,0,0,0,0,1,0,1
430,0,1,20,8,999,7,4,3,0,Drug,36,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
431,1,1,45,8,0,8,9,1,3,Violent/Non-Sex,48,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,0,40,10,999,7,4,2,2,999,24,7,6,2,0,3,5,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,0
433,1,1,35,21,0,3,999,3,3,Property,12,7,6,0,5,0,4,0,0,2,4,0,2,0,0,0,0,0,1,1,1,0,1
434,1,0,50,17,0,3,1,2,3,Violent/Non-Sex,36,9,6,3,2,1,5,0,1,1,4,1,0,0,1,0,0,0,0,1,0,1,0
435,1,0,50,18,0,4,999,2,3,Drug,24,9,4,0,5,1,4,0,0,3,3,0,3,2,1,0,0,0,0,1,0,0,0
436,1,0,35,3,0,7,1,1,3,Property,12,10,6,0,5,0,5,0,0,3,4,0,3,0,1,0,0,0,1,1,0,0,1
437,1,1,35,2,0,4,9,3,0,Violent/Non-Sex,48,10,6,2,5,1,5,0,1,2,4,1,3,0,1,0,1,0,0,0,0,1,0
439,1,1,50,3,0,3,1,1,1,Violent/Non-Sex,12,10,3,1,4,1,5,0,0,3,1,1,2,0,1,0,0,0,1,0,0,0,0
441,1,1,45,3,0,5,1,3,3,Property,24,10,6,2,5,0,5,1,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0
442,1,1,35,19,0,6,4,2,1,Violent/Non-Sex,48,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
443,1,1,35,20,0,7,1,2,2,Property,24,8,6,0,3,5,4,0,0,1,4,0,0,2,1,0,0,0,0,1,1,0,0
444,1,1,30,2,1,8,4,3,3,Violent/Non-Sex,48,7,6,3,2,1,5,0,0,3,4,1,1,0,1,1,0,0,0,0,0,0,0
446,0,1,35,12,999,10,9,3,3,Violent/Non-Sex,48,10,6,2,5,1,3,0,0,3,4,1,3,1,0,0,0,0,0,1,1,1,1
447,0,0,45,18,999,10,9,2,3,Property,36,9,6,2,5,0,5,0,0,1,1,0,2,0,1,0,0,0,0,1,1,0,0
448,1,1,50,18,0,2,999,3,2,Property,24,10,6,3,3,4,5,0,1,1,4,0,0,0,1,0,1,1,0,1,1,0,1
450,1,1,35,7,1,6,1,2,3,Drug,36,10,6,0,2,5,4,0,1,3,1,0,0,2,1,0,0,0,0,1,0,0,0
454,1,0,50,9,0,9,9,3,3,Property,24,10,6,3,5,5,5,1,1,3,4,0,3,2,1,0,0,0,0,0,1,0,0
455,1,1,30,5,0,8,4,2,3,Drug,24,8,6,1,4,3,5,0,1,1,4,0,3,2,1,0,1,0,0,1,1,1,1
456,1,1,30,14,0,7,4,3,2,Drug,48,6,6,0,0,5,4,0,0,3,2,0,0,2,0,0,0,0,0,0,1,0,0
458,1,1,45,2,0,5,1,2,3,Property,12,10,6,2,5,2,5,0,0,3,3,0,3,0,1,0,0,0,0,0,1,0,0
459,1,1,30,10,0,8,9,3,0,Violent/Non-Sex,48,4,3,3,2,0,2,1,0,2,1,1,1,0,1,0,0,0,0,1,1,1,0
460,1,0,35,22,0,1,1,2,1,Violent/Non-Sex,48,6,6,3,4,3,0,1,0,1,4,1,1,1,0,0,0,0,0,1,1,1,0
461,1,0,40,16,0,6,4,1,3,Property,12,8,6,1,3,3,5,0,0,2,3,0,3,0,1,0,0,0,1,1,0,0,1
462,1,1,45,2,0,4,1,2,0,999,36,10,6,0,5,4,3,0,0,2,4,0,3,1,0,0,0,0,0,1,1,0,1
464,1,0,45,1,0,3,1,3,3,Property,12,9,6,0,5,2,5,0,0,3,4,0,3,0,1,0,0,0,0,0,0,0,1
465,1,0,30,1,1,9,9,3,1,Property,24,10,4,3,4,1,2,0,0,3,4,1,3,0,0,0,0,0,0,1,1,1,0
466,0,0,35,17,999,9,9,3,2,Property,12,9,6,0,3,5,5,0,0,2,4,0,2,1,1,0,0,0,0,1,1,0,0
467,1,0,45,14,0,6,1,2,1,Drug,48,10,6,1,4,5,5,0,0,3,4,1,3,2,1,0,0,0,0,1,1,0,0
468,1,0,50,10,0,1,999,1,0,Property,24,10,6,1,5,1,4,0,1,3,4,0,3,1,1,0,1,0,0,1,1,0,0
469,0,1,40,7,999,6,4,1,1,Drug,12,5,3,0,1,3,3,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0
470,1,0,35,21,0,5,1,3,3,999,24,9,4,2,5,3,3,0,0,3,1,1,3,2,1,0,0,0,0,1,1,0,1
471,1,1,45,2,0,9,9,2,3,Violent/Sex,24,9,4,1,4,1,3,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0
472,1,1,35,7,0,1,1,2,0,999,48,5,3,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
474,0,0,35,14,999,1,1,3,3,Property,24,10,6,0,5,3,5,0,0,3,4,1,2,2,1,0,0,0,0,1,1,0,0
477,1,1,35,20,0,7,4,2,1,Property,48,3,6,0,1,4,3,0,0,0,4,0,1,2,1,0,0,0,0,1,1,0,0
478,0,0,50,14,999,3,1,3,3,Drug,12,6,6,0,0,5,5,0,0,3,2,0,0,2,1,0,0,0,0,1,1,1,0
479,0,1,35,7,999,6,1,3,3,Other,12,10,2,3,5,1,3,0,0,3,2,1,3,0,1,0,0,0,1,0,0,1,0
480,1,1,40,2,0,10,9,2,3,Property,48,10,4,0,5,0,1,0,0,3,3,0,3,0,1,0,0,0,0,1,1,1,1
481,1,0,35,14,0,4,9,2,1,Other,12,10,6,2,5,1,5,1,0,3,4,0,2,1,1,0,0,1,0,1,0,1,0
483,1,0,50,7,0,3,1,2,3,Drug,24,2,1,0,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0
485,0,0,35,21,999,5,1,2,2,Drug,36,6,3,0,4,3,2,0,0,3,0,0,3,1,0,0,0,0,0,1,1,0,0
488,1,0,50,7,0,5,1,2,0,Property,24,10,6,3,5,5,5,0,1,3,4,0,3,0,1,0,1,0,0,1,0,0,0
490,1,0,40,7,0,9,9,3,3,Other,24,7,6,0,4,2,2,0,1,3,4,0,1,0,1,0,0,0,0,1,0,0,1
491,1,1,35,7,0,10,9,3,2,Drug,24,7,1,0,0,5,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1
493,1,1,35,10,0,9,9,3,3,Violent/Non-Sex,48,10,6,3,5,2,5,0,1,3,4,1,3,1,1,1,1,0,0,0,1,1,1
495,1,1,35,6,0,9,9,2,3,Property,36,10,6,3,5,4,5,1,1,3,4,1,3,0,1,0,0,0,0,0,1,0,1
500,1,1,40,20,0,8,1,2,0,Property,12,6,2,1,4,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
501,1,1,35,7,0,6,4,2,3,Drug,12,5,3,1,1,5,1,0,1,0,1,0,1,2,1,0,0,0,1,1,0,0,1
502,1,0,30,16,0,9,9,2,0,Other,36,8,6,1,5,4,5,0,1,3,4,0,3,2,1,0,0,1,0,0,0,0,1
504,1,1,35,16,0,7,9,3,3,999,48,10,6,3,5,3,3,1,1,3,4,1,2,2,0,1,0,0,0,0,1,1,0
505,0,0,40,18,999,6,999,3,0,Drug,12,6,6,0,0,4,4,0,0,2,3,0,0,1,0,0,0,0,0,1,1,1,0
507,1,1,35,11,0,1,999,2,3,Other,12,10,6,2,3,5,5,1,1,1,1,0,0,2,1,0,1,0,0,0,0,0,1
508,1,1,50,6,0,1,4,3,0,Property,24,10,3,2,5,5,4,0,0,3,4,1,3,2,1,0,0,0,0,0,1,0,0
510,1,1,35,1,1,10,9,3,0,Property,36,10,2,0,5,2,5,0,0,3,2,0,3,2,1,0,0,0,0,1,0,0,1
511,1,0,35,19,0,7,1,2,3,Violent/Non-Sex,36,8,5,2,1,4,2,1,1,3,2,1,0,2,0,1,1,0,0,1,1,0,0
513,1,0,40,14,0,5,1,3,3,Drug,24,9,6,3,0,5,5,0,0,3,4,1,0,2,1,0,0,1,0,1,0,0,1
517,1,1,50,22,0,2,9,3,2,Violent/Non-Sex,36,8,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518,1,1,35,10,0,6,4,3,3,999,48,10,6,3,4,5,1,0,1,3,4,0,3,2,0,0,0,0,0,1,1,0,0
519,1,0,40,8,0,5,1,1,3,999,48,6,6,3,2,2,0,1,0,2,2,1,0,0,0,0,0,1,0,1,0,0,1
520,1,1,50,18,0,8,4,2,3,Property,24,3,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
522,1,0,30,17,0,8,9,3,2,Violent/Sex,48,10,5,2,4,4,1,0,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0
523,1,1,40,12,0,8,4,2,3,Other,24,7,2,0,2,4,2,0,0,2,2,0,2,2,1,0,0,0,0,1,1,0,0
524,1,1,45,11,0,6,4,2,3,Other,36,10,4,3,5,3,0,0,1,3,1,0,2,1,0,0,1,0,0,1,0,1,0
525,0,1,40,18,999,6,1,3,3,Property,24,10,6,0,5,0,5,0,0,3,4,0,3,0,0,0,0,0,0,0,1,0,0
526,1,1,30,18,0,6,4,3,1,Drug,24,10,6,1,0,5,5,1,0,3,4,1,0,2,0,0,0,1,0,0,0,0,0
527,1,1,30,2,0,9,9,1,3,999,24,3,2,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
528,1,1,50,10,0,10,9,3,0,Property,48,10,6,1,5,1,5,0,0,3,4,1,3,0,1,0,0,1,0,0,0,0,0
530,1,1,35,22,0,5,1,2,1,Drug,48,4,4,1,4,2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0
531,0,0,50,23,999,3,999,1,0,Property,12,10,6,2,5,1,5,1,0,3,3,0,3,0,1,0,0,0,1,1,0,0,1
532,1,1,35,20,0,6,4,3,3,Drug,48,3,3,1,0,4,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
533,1,1,50,18,0,2,9,2,3,Violent/Sex,48,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
534,1,1,25,4,1,8,1,3,2,Violent/Non-Sex,24,10,4,1,2,3,5,0,0,2,3,1,0,0,1,0,0,0,0,1,1,1,1
538,1,1,40,18,0,4,1,2,1,Violent/Non-Sex,24,6,4,2,4,1,2,1,0,1,3,1,1,1,0,1,0,0,0,1,1,0,0
539,0,1,35,7,999,4,4,3,3,Property,24,10,6,3,5,1,3,0,0,3,3,1,3,0,1,0,0,0,0,1,1,0,0
540,1,1,30,21,0,8,4,3,2,Property,12,10,6,0,5,5,5,0,0,2,4,1,3,2,1,0,0,0,0,1,1,0,1
